Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
Sri Lanka	LKA	"Population ages 20-24, male (% of male population)"	SP.POP.2024.MA.5Y	8.012840298	8.031809707	8.069216148	8.124815475	8.20571901	8.316320497	8.454477885	8.617388136	8.770567316	8.856721776	8.894024086	8.9195533	8.923886978	8.929779338	8.98403868	9.066358429	9.134795661	9.208960904	9.312206426	9.432455112	9.536410621	9.601989376	9.628389099	9.622208863	9.598963381	9.579969808	9.580824478	9.617125476	9.658829266	9.657994866	9.623102247	9.561744339	9.463018252	9.351734774	9.243040868	9.150216537	9.11273155	9.124732327	9.196655024	9.360865012	9.55789878	9.717924594	9.782529235	9.690754965	9.469069105	9.170766308	8.80812778	8.4460413	8.141593179	7.902084859	7.717287982	7.629351007	7.641844622	7.676399311	7.703574764	7.733203849	7.739207391	7.697783308	7.650695551	7.616121067	7.605472748	7.63213407	7.694738344	7.7762523
Sri Lanka	LKA	"Population ages 15-64, male (% of male population)"	SP.POP.1564.MA.ZS	55.05495627	55.13740664	55.28826288	55.4551197	55.56580919	55.65740394	55.78619408	55.92414887	56.06919133	56.24194884	56.44146157	56.66435453	56.92426177	57.23952464	57.60541881	57.97278385	58.2874399	58.55224884	58.77016816	58.93397847	59.06634517	59.18035894	59.34025163	59.57532193	59.82959566	60.09759646	60.39106394	60.71465913	61.06286016	61.38193121	61.68408724	62.01390166	62.36226589	62.77413097	63.28236312	63.82721352	64.38117728	64.90387624	65.35136387	65.73756994	66.0710177	66.36580772	66.59950654	66.75423001	66.86445242	66.93540925	66.9617182	66.94015401	66.87485112	66.78048025	66.69212117	66.61704768	66.49951641	66.34363165	66.19262694	66.07483425	66.00930316	65.97633036	65.95430229	65.95944041	66.01881373	66.10811429	66.19897763	66.30194207
Sri Lanka	LKA	"Population ages 15-19, male (% of male population)"	SP.POP.1519.MA.5Y	9.531099086	9.676373711	9.851950919	10.01642423	10.10137613	10.1316105	10.15210017	10.14608438	10.13841389	10.18439247	10.26031218	10.32339446	10.39773878	10.51301138	10.66126275	10.79792482	10.88936437	10.92680332	10.90515899	10.84174949	10.76735572	10.70051701	10.66863051	10.65263668	10.60671325	10.53746782	10.45100118	10.33555916	10.21010704	10.08700721	9.980495159	9.930661509	9.9278233	9.982370816	10.13294365	10.31804029	10.47301269	10.54784552	10.47826113	10.28033993	10.02462731	9.694256132	9.331241045	9.021422849	8.762826571	8.546802594	8.400419711	8.336819731	8.311808638	8.298907237	8.307643981	8.310706454	8.263412818	8.198256663	8.14532024	8.1165776	8.126335334	8.170595397	8.232425676	8.301217922	8.368606447	8.430611224	8.489003543	8.532170154
Sri Lanka	LKA	"Population ages 05-09, male (% of male population)"	SP.POP.0509.MA.5Y	13.00263281	13.05617639	13.11538056	13.21544818	13.34385737	13.45014236	13.50179207	13.484745	13.40148829	13.28434585	13.15859719	13.04168773	12.96111925	12.88637405	12.77253306	12.62939503	12.45943703	12.25287004	12.02932151	11.80410072	11.6060753	11.48328434	11.42780217	11.45068338	11.58083183	11.73895699	11.85076037	11.8628082	11.71005228	11.42428917	11.07837393	10.69255814	10.32545996	10.03309477	9.804135435	9.63105157	9.515910484	9.457436096	9.421182096	9.358065519	9.261632838	9.126096043	8.954127743	8.79303432	8.679381725	8.630028034	8.64882361	8.711776197	8.785537542	8.855555293	8.908437587	8.945487962	8.97641566	8.993376702	8.97486909	8.900633129	8.782328955	8.675337528	8.590868457	8.497868399	8.397977219	8.286303644	8.126146604	7.928360962
Sri Lanka	LKA	"Population ages 0-14, male (% of male population)"	SP.POP.0014.MA.ZS	39.83930441	39.9479199	39.95976573	39.93215817	39.93639608	39.93322842	39.86650064	39.76785529	39.64402721	39.47849036	39.26066122	38.9848122	38.661578	38.28410792	37.84880954	37.405655	37.01152557	36.66672224	36.36254379	36.10970395	35.89024261	35.68536139	35.4285996	35.08826438	34.72130488	34.33913999	33.93439818	33.50716002	33.06435941	32.65851339	32.27306961	31.85943291	31.4256277	30.9270946	30.34589355	29.74832072	29.15774766	28.61350564	28.15546065	27.75575826	27.44092402	27.19228061	26.98505972	26.84461121	26.74025992	26.6621412	26.6111036	26.57343893	26.55846947	26.55727967	26.53054702	26.46876321	26.41806359	26.38025421	26.30634745	26.17161092	25.97890528	25.74760688	25.48755463	25.19630209	24.86771926	24.49987696	24.10383984	23.70295379
Sri Lanka	LKA	"Population ages 00-04, male (% of male population)"	SP.POP.0004.MA.5Y	15.38748377	15.42484839	15.38886988	15.27654358	15.11458043	14.93683589	14.7661459	14.62785502	14.49177177	14.31338085	14.10533309	13.87503668	13.61267421	13.34404002	13.08724485	12.86045243	12.70783212	12.61605349	12.58822882	12.66355812	12.77263298	12.83779428	12.80571862	12.60787366	12.26706876	11.86339235	11.42173336	11.00556513	10.67594639	10.41356154	10.20203845	10.04437479	9.94047658	9.855346016	9.75093253	9.622929449	9.473595425	9.292377502	9.101313604	8.944525065	8.86405443	8.889352921	8.982867675	9.093116054	9.188727486	9.241182276	9.256760275	9.261464824	9.267394739	9.253578466	9.188334434	9.066470639	8.943641645	8.841925499	8.732506571	8.618200252	8.493798777	8.322551969	8.114857251	7.92015734	7.751953983	7.601781624	7.463534559	7.337896799
Sri Lanka	LKA	Women who were first married by age 15 (% of women ages 20-24)	SP.M15.2024.FE.ZS																												1.1																													0.9							
Sri Lanka	LKA	"Survival to age 65, female (% of cohort)"	SP.DYN.TO65.FE.ZS	63.831946	64.910348	65.348897	65.889871	66.17947	67.288149	67.991248	69.149718	69.440274	69.977955	71.442278	72.084662	71.873174	71.997287	72.023597	72.381606	72.681437	72.599966	74.014249	75.676955	76.574572	77.509386	78.199809	78.949742	80.167992	80.857226	81.781881	82.549101	83.188442	81.780692	84.138982	84.355134	84.881972	85.285186	85.390998	85.365226	85.342383	85.530725	85.546773	85.867913	82.920614	83.687495	84.061294	84.365335	74.465649	85.246126	85.746011	85.942227	86.124639	82.068752	86.431443	86.652608	87.06306	87.596827	87.807341	87.985826	88.383989	88.313297	88.557164	88.830712	89.236205	88.918591	89.380769	
Sri Lanka	LKA	"Life expectancy at birth, female (years)"	SP.DYN.LE00.FE.IN	62.751	63.47	63.819	64.213	64.46	65.161	65.666	66.439	66.701	67.081	68.015	68.467	68.366	68.493	68.568	68.847	69.111	69.147	70.111	71.231	71.868	72.525	73.001	73.525	74.397	74.868	75.517	76.05	76.486	75.537	77.081	77.205	77.51	77.708	77.66	77.578	77.451	77.491	77.41	77.6	75.11	75.608	75.835	76.033	70.576	76.667	77.11	77.259	77.5	74.839	77.596	77.801	78.147	78.619	78.813	78.971	79.355	79.317	79.493	79.743	80.111	79.502	80.23	
Sri Lanka	LKA	"Contraceptive prevalence, any method (% of married women ages 15-49)"	SP.DYN.CONU.ZS																34.4		48.6					57.8					61.7						66.1							70							68.4									64.6							
Sri Lanka	LKA	"Mortality rate, adult, male (per 1,000 male adults)"	SP.DYN.AMRT.MA	277.81	273.045	268.729	268.933	268.278	266.497	263.792	263.561	262.799	263.851	240.617	233.087	232.781	233.412	234.989	234.582	234.371	238.723	226.027	229.493	227.165	224.313	221	221.049	222.426	223.065	221.587	228.858	234.288	278.172	233.626	243.051	224.095	210.018	212.863	233.609	229.63	234.565	235.395	223.478	256.844	246.461	238.44	233.176	271.204	220.676	235.468	235.747	256.465	288.336	202.601	200.363	190.533	187.401	179.633	174.89	169.258	167.145	161.052	157.593	152.109	139.991	151.696	
Sri Lanka	LKA	Prevalence of severe food insecurity in the population (%)	SN.ITK.SVFI.ZS																																																								0.7	0.6	0.6	0.7	0.9	1.1	1.2		
Sri Lanka	LKA	Regulatory Quality: Percentile Rank	RQ.PER.RNK																																					58.15217209		58.15217209		58.69565201		57.83783722	56.75675583	52.23880768	39.70588303	46.5686264	44.6601944	39.80582428	44.01913834	44.49760818	50.23696518	48.81516647	46.44549942	49.51922989	51.42856979	49.52381134	46.19047546	45.23809433	43.80952454	43.33333206	38.57143021	27.35848999	33.01886749
Sri Lanka	LKA	"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval"	RL.PER.RNK.UPPER																																					63.31658173		64		63.18407822		67.16417694	66.66666412	63.94230652	61.24401855	62.67942429	61.24401855	58.17307663	58.2938385	58.2938385	57.74647903	58.21596146	53.52112579	61.53845978	62.8571434	64.2857132	60.95238113	60.47618866	60.95238113	59.52381134	58.57143021	56.60377502	55.6603775
Sri Lanka	LKA	Rule of Law: Estimate	RL.EST																																					0.161260232		0.064277157		0.159529582		0.338851631	0.244941875	0.21113658	0.158469424	0.177752674	0.131876916	-0.000771665	-0.101635471	-0.118414134	-0.117064774	-0.114084356	-0.265521497	-0.149159059	0.032372698	0.107386813	0.027516484	-0.000145817	0.039878584	-0.005844791	0.016912149	-0.058002613	-0.090676814
Sri Lanka	LKA	"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval"	PV.PER.RNK.LOWER																																					2.127659559		3.723404169		0		13.75661373	11.05527592	7.766990185	6.310679436	5.314009666	2.898550749	1.923076868	5.213270187	9.952606201	14.21800995	15.63981056	17.53554535	23.80952454	37.1428566	32.8571434	30	28.77358437	23.58490562	27.83018875	18.86792374	12.73584938	16.587677
Sri Lanka	LKA	Coverage of social insurance programs in richest quintile (% of population)	per_si_allsi.cov_q5_tot																																															13.5742542			13.10923513			14.73804581				16.15129289			17.1488901				
Sri Lanka	LKA	Coverage of social insurance programs in poorest quintile (% of population)	per_si_allsi.cov_q1_tot																																															1.222226372			1.987902489			1.765017477				2.034548661			2.890191873				
Sri Lanka	LKA	Coverage of social safety net programs in richest quintile (% of population)	per_sa_allsa.cov_q5_tot																																															7.265600123			5.007904962			9.178465425				9.300833621			11.66678397				
Sri Lanka	LKA	Coverage of social safety net programs in poorest quintile (% of population)	per_sa_allsa.cov_q1_tot																																															52.1123944			44.7092762			46.73862921				48.27884072			48.82384833				
Sri Lanka	LKA	Coverage of unemployment benefits and ALMP in richest quintile (% of population)	per_lm_alllm.cov_q5_tot																																																																
Sri Lanka	LKA	Coverage of unemployment benefits and ALMP in poorest quintile (% of population)	per_lm_alllm.cov_q1_tot																																																																
Sri Lanka	LKA	Coverage of social protection and labor programs (% of population)	per_allsp.cov_pop_tot																																															35.61105131			29.83173687			33.13001324				35.14069518			37.50042133				
Sri Lanka	LKA	Price level ratio of PPP conversion factor (GDP) to market exchange rate	PA.NUS.PPPC.RF																															0.248539186	0.257528683	0.260007477	0.253158387	0.266027814	0.274636395	0.277135184	0.278037159	0.274842319	0.257552313	0.24782752	0.219628512	0.218412086	0.230846272	0.233299142	0.251489249	0.262557548	0.273815285	0.319104397	0.316482999	0.341085152	0.355345843	0.32468747	0.332421444	0.338883664	0.332058105	0.317294939	0.323222386	0.307559444	0.289287025	0.297210639	0.27935875	0.235696481	0.264813901
Sri Lanka	LKA	Terms of trade adjustment (constant LCU)	NY.TTF.GNFS.KN	-48881925064	-71135408203	-64701429396	-86483876217	-89490741059	-90889904356	-97353757911	-1.23412E+11	-1.01406E+11	-1.19226E+11	-1.07696E+11	-1.11694E+11	-1.20175E+11	-1.25294E+11	-1.22624E+11	-1.80457E+11	-1.32263E+11	-53562497623	-63989769968	-1.11295E+11	-1.38226E+11	-1.68736E+11	-1.78904E+11	-1.22824E+11	27476325016	-1.03314E+11	-1.44227E+11	-1.28174E+11	-1.734E+11	-2.01103E+11	-1.78948E+11	-2.19607E+11	-2.04511E+11	-2.20081E+11	-2.77209E+11	-2.68619E+11	-2.6477E+11	-2.6167E+11	-1.4899E+11	-1.71867E+11	-2.82923E+11	-2.24451E+11	-2.03656E+11	-1.00319E+11	-1.8095E+11	-2.78152E+11	-3.43415E+11	-4.09601E+11	-5.4955E+11	-2.17424E+11						0	74800409763	83966154923	49342934446	27774520666	70225390498	-99525542584	-3.45477E+11	-3.28568E+11
Sri Lanka	LKA	Taxes less subsidies on products (constant LCU)	NY.TAX.NIND.KN																																																			8.27647E+11	7.63312E+11	7.64805E+11	8.06325E+11	8.61128E+11	9.29642E+11	1.00744E+12	1.09369E+12	1.08962E+12	1.01593E+12	7.63432E+11	8.26356E+11	7.23576E+11	7.43954E+11
Sri Lanka	LKA	Net primary income (Net income from abroad) (current LCU)	NY.GSR.NFCY.CN	-16380400	-177553100	22409600	-100281700	-18420300	-71000000	-4000000	-19000000	-179000000	-71000000	-918000000	-1252000000	-1205000000	-1620000000	-2289000000	-2958000000	-4499000000	-5151000000	-3620000000	-96000000	703000000	-465000000	1020000000	-622000000	-4389000000	-681000000	-750000000	-840000000	-547000000	-1831000000	-2364000000	-3083000000	-970000000	57000000	-3556000000	-8722000000	-10830000000	-10288000000	-16086000000	-20014000000	-24233820000	-25177570600	-24043000000	-16535000000	-20732000000	-30049000000	-40424000000	-39054000000	-1.05032E+11	-55795000000	-69776000000	-72041000000	-1.54889E+11	-2.26086E+11	-2.36073E+11	-2.74741E+11	-3.19652E+11	-3.52856E+11	-3.89601E+11	-4.41394E+11	-4.23063E+11	-3.95541E+11	-6.31218E+11	-8.95289E+11
Sri Lanka	LKA	Gross savings (current LCU)	NY.GNS.ICTR.CN																2003346839	878449710	1868216502	4758127843	11879273585	17121480085	22759128628	28066839535	32457942674	37122484140	38488634777	42506784129	47536224437	54838424255	59396999018	76264389447	87920668955	1.03997E+11	1.27979E+11	1.41176E+11	1.39107E+11	1.6592E+11	1.97664E+11	2.30546E+11	2.58646E+11	2.77933E+11	3.23056E+11	3.3712E+11	3.94676E+11	4.62471E+11	5.92656E+11	6.66695E+11	8.45523E+11	7.95384E+11	1.15708E+12						3.70648E+12	4.41622E+12	5.36441E+12	5.39217E+12	5.09686E+12	4.90599E+12	5.81222E+12	6.52908E+12	7.52306E+12
Sri Lanka	LKA	GNI per capita (constant LCU)	NY.GNP.PCAP.KN		86561.36885	89966.67963	88764.19769	90888.93049	90521.40579	93469.14096	97032.12294	99041.40847	105228.8406	101551.3997	98946.14801	97414.14075	101562.173	102229.9897	105713.7536	103365.6043	106972.5255	116867.1187	131561.8304	138273.4677	141606.3435	147441.9847	150080.2742	151639.9727	161284.669	166002.7355	166503.8089	168643.4399	169478.4322	178212.0296	183950.0534	190853.4068	202166.2052	210057.5273	218270.009	224516.2014	237820.069	246392.3969	254914.0838	268476.8894	262515.753	270910.4414	285724.2861	298225.5217	313253.7038	333496.6264	353463.1048	366425.7408	379750.9975						529240.6222	552893.0336	586646.9049	595237.2844	588894.7363	558982.0189	579268.8637	534394.8386	522188.0324
Sri Lanka	LKA	"GNI per capita, Atlas method (current US$)"	NY.GNP.PCAP.CD				130	130	130	150	170	170	170	170	170	180	210	250	280	260	260	240	270	280	300	320	310	330	370	410	430	460	450	470	500	550	600	640	700	750	800	820	840	870	830	840	940	1060	1200	1350	1530	1760	1970	2380	2850	3370	3530	3730	3860	3980	4210	4360	4220	3880	4020	3620	3540
Sri Lanka	LKA	GNI growth (annual %)	NY.GNP.MKTP.KD.ZG			6.466038714	1.070297535	4.891379729	2.009592393	5.731289458	6.304281228	4.503704841	8.690246673	-1.348184885	-0.474356339	0.472935387	6.319011898	2.557151829	5.292754538	-0.451445	5.341122116	11.22310481	14.64786504	6.986254822	4.15976323	5.764033946	3.23780806	2.420991924	7.832852305	4.368587894	1.71032626	2.672034438	1.794252807	6.474671441	4.49472638	4.991095209	7.136467297	4.988330667	4.866295239	3.681821532	6.657566039	4.231675628	4.069570502	5.918264583	-1.470960609	4.236467246	6.530390445	5.387774433	6.027781325	7.527319363	7.096175695	4.736015343	4.642148118							4.903891932	6.507669179	2.234198223	-0.458337635	-4.57445538	4.749743281	-7.64257097	-2.918604765
Sri Lanka	LKA	GNI (current US$)	NY.GNP.MKTP.CD	1406432689	1407026660	1438767407	1223818202	1306652050	1683403361	1750630252	1855555556	1771260504	1953613445	2142184874	2158178752	2352093802	2622500000	3230375940	3369329529	3056361474	3523788050	2501281230	3358445729	4067150635	4391688312	4817779914	5141478963	5870951258	5953387334	6378443969	6653634511	6961175731	6936477115	7973539690	8925839981	9680880675	10339859272	11645649535	12859512195	13701791207	14917511443	15545384019	15373003964	16016130113	15467999434	16285197575	18710453792	20457644036	24106796020	27890790083	31997202613	39744303906	41580817113	58019026505	67101713796	69233385161	75248910875	80720442913	83118677958	85816595300	92061614516	92095811316	86545573252	82024773617	86619332546	72199977446	81623429815
Sri Lanka	LKA	Gross domestic savings (current LCU)	NY.GDS.TOTL.CN	630071300	979298961.5	898569411.4	951148498.4	847225649.2	850682000	921288000	1023380000	1287545129	1482707000	1842380000	1814060000	2001940000	2709600000	3385700000	4400120000	4829580000	6383480000	7136580000	8984180000	11887190000	16232350000	18179200000	22614090000	29322000000	27144400000	30058700000	33872700000	38653100000	42509000000	56975800000	66026600000	76730700000	92995900000	1.05486E+11	1.10319E+11	1.34802E+11	1.58883E+11	1.88423E+11	2.14385E+11	2.26465E+11	2.58404E+11	2.53255E+11	2.91435E+11	3.4358E+11	4.3898E+11	4.98864E+11	6.28976E+11	6.11598E+11	8.67523E+11						3.13981E+12	3.79643E+12	4.7528E+12	4.78057E+12	4.50762E+12	4.17713E+12	5.16872E+12	6.02554E+12	6.57805E+12
Sri Lanka	LKA	"GDP per capita, PPP (constant 2021 international $)"	NY.GDP.PCAP.PP.KD																															4335.772149	4479.882381	4621.836803	4884.992365	5105.239637	5336.897171	5495.877606	5807.776111	6044.064475	6266.981511	6605.514269	6453.968251	6642.98571	6967.424695	7276.222057	7658.309012	8163.889554	8628.477025	9048.5983	9278.787064	9932.337919	10694.49523	11530.65513	11932.77718	12629.47925	13100.69101	13705.71168	14536.02355	14759.82498	14637.44438	13886.65134	14316.13649	13249.41353	13029.52426
Sri Lanka	LKA	GDP per capita (constant 2015 US$)	NY.GDP.PCAP.KD		651.5636456	660.3528642	660.8508987	670.3155396	671.0563375	688.2719954	715.4141261	739.2941294	778.4454474	790.7999592	784.3026282	765.3698173	803.5021952	818.9483542	853.5598006	866.3461292	894.5298872	928.3360211	969.9133721	1008.529181	1048.106401	1074.557444	1110.484666	1151.364569	1192.416567	1227.145021	1231.03408	1244.432383	1256.79863	1320.637354	1364.53204	1407.770085	1487.924912	1555.010258	1625.571068	1673.995084	1768.996574	1840.967893	1908.866425	2011.980471	1965.820911	2023.393936	2122.215144	2216.272054	2332.652318	2486.647622	2628.156803	2756.12198	2826.235415	3025.301151	3257.44744	3512.134256	3634.617029	3846.826238	3990.353117	4174.636996	4427.542551	4495.710463	4458.434427	4229.749594	4360.566924	4035.652667	3968.676365
